task,fold,model,attack,epsilon,clean_acc,clean_f1,adv_acc,adv_f1,acc_drop,asr,evasion_asr,snn_agreement,num_classes,num_features,steps,alpha_factor,alpha,max_attempts,top_k,perturb_features,max_features,time_window
binary,4,DT,BBA,0.1,0.8637316561844863,0.8653155845309114,0.06341719077568134,0.07770090501150509,0.800314465408805,0.8872845831392641,0.8872845831392641,0.9090670859538784,2,716,,,,80.0,160.0,115.0,, (3.0days)
binary,4,DT,DBA-style,0.1,0.8637316561844863,0.8653155845309114,0.09984276729559749,0.11192900668102056,0.7638888888888888,0.8635305076851421,0.8635305076851421,0.9090670859538784,2,716,,,,,,,105.0, (3.0days)
binary,4,DT,FGSM-SNN,0.2,0.8637316561844863,0.8653155845309114,0.5293501048218029,0.538529723688706,0.33438155136268344,0.4247787610619469,0.4247787610619469,0.9090670859538784,2,716,,,,,,,, (3.0days)
binary,4,DT,PGD-10-SNN,0.2,0.8637316561844863,0.8653155845309114,0.4609538784067086,0.47350726132960436,0.40277777777777773,0.5370284117373079,0.5370284117373079,0.9090670859538784,2,716,10.0,3.0,0.1,,,,, (3.0days)
binary,4,DT,PGD-20-SNN,0.2,0.8637316561844863,0.8653155845309114,0.45178197064989517,0.4643460653156628,0.41194968553459116,0.5584536562645552,0.5584536562645552,0.9090670859538784,2,716,20.0,9.5,0.031578947368421054,,,,, (3.0days)
binary,4,DT,BBA,0.2,0.8637316561844863,0.8653155845309114,0.062368972746331235,0.07649199124192375,0.8013626834381551,0.8891476478807638,0.8891476478807638,0.9090670859538784,2,716,,,,80.0,160.0,115.0,, (3.0days)
binary,4,DT,DBA-style,0.2,0.8637316561844863,0.8653155845309114,0.06525157232704402,0.07147623835363369,0.7984800838574423,0.9208197484862599,0.9208197484862599,0.9090670859538784,2,716,,,,,,,105.0, (3.0days)
binary,4,DT,FGSM-SNN,0.3,0.8637316561844863,0.8653155845309114,0.46462264150943394,0.4760273847213866,0.3991090146750524,0.48672566371681414,0.48672566371681414,0.9090670859538784,2,716,,,,,,,, (3.0days)
binary,4,DT,PGD-10-SNN,0.3,0.8637316561844863,0.8653155845309114,0.42374213836477986,0.43178436463239034,0.43998951781970647,0.4904517931998137,0.4904517931998137,0.9090670859538784,2,716,10.0,3.0,0.1,,,,, (3.0days)
binary,4,DT,PGD-20-SNN,0.3,0.8637316561844863,0.8653155845309114,0.4226939203354298,0.43062628691820853,0.44103773584905653,0.4904517931998137,0.4904517931998137,0.9090670859538784,2,716,20.0,9.5,0.031578947368421054,,,,, (3.0days)
binary,4,DT,BBA,0.3,0.8637316561844863,0.8653155845309114,0.0005241090146750524,0.0006825222684558305,0.8632075471698113,0.9990684676292502,0.9990684676292502,0.9090670859538784,2,716,,,,80.0,160.0,115.0,, (3.0days)
binary,4,DT,DBA-style,0.3,0.8637316561844863,0.8653155845309114,0.05870020964360587,0.06452386668609444,0.8050314465408804,0.928272007452259,0.928272007452259,0.9090670859538784,2,716,,,,,,,105.0, (3.0days)
binary,4,XGBoost,FGSM-SNN,0.05,0.8870545073375262,0.8875492662996913,0.3613731656184486,0.34586090076129483,0.5256813417190775,0.46702317290552586,0.46702317290552586,0.9140461215932913,2,716,,,,,,,, (3.0days)
