task,model,defense,evaluation_mode,attack,epsilon,base_clean_acc,defended_clean_acc,clean_acc_drop,base_adv_acc,defended_adv_acc,robustness_improvement,base_asr,defended_asr,base_evasion_asr,defended_evasion_asr,base_snn_agreement,defended_snn_agreement,num_features,time_window
binary,RF,Mixed,transfer,PGD-20-SNN,0.1,0.8656970649895178,0.8587526205450734,0.0069444444444444475,0.4566299790356394,0.986766247379455,0.5301362683438156,0.30125084429403365,0.00011348161597821153,0.30125084429403365,0.00011348161597821153,0.8648453878406709,0.8729035639412998,716.0, (3hours)
binary,RF,Mixed,transfer,PGD-20-SNN,0.2,0.8656970649895178,0.8587526205450734,0.0069444444444444475,0.411229035639413,0.9920728511530399,0.5808438155136268,0.3996150298678214,0.0005674080798910577,0.3996150298678214,0.0005674080798910577,0.8648453878406709,0.8729035639412998,716.0, (3hours)
binary,RF,Mixed,transfer,PGD-20-SNN,0.3,0.8656970649895178,0.8587526205450734,0.0069444444444444475,0.4141116352201258,0.9969208595387841,0.5828092243186582,0.4044830257830026,0.0004540812115709982,0.4044830257830026,0.0004540812115709982,0.8648453878406709,0.8729035639412998,716.0, (3hours)
binary,RF,PGD-20-SNN,transfer,BBA,0.05,0.8656970649895178,0.865041928721174,0.00065513626834382,0.4678328092243187,0.6345649895178197,0.16673218029350104,0.19714224786104104,0.017652547487026667,0.19714224786104104,0.017652547487026667,0.8648453878406709,0.8737552410901468,716.0, (3hours)
binary,RF,PGD-20-SNN,transfer,BBA,0.1,0.8656970649895178,0.865041928721174,0.00065513626834382,0.46639150943396224,0.6127489517819706,0.14635744234800838,0.19758509996204054,0.013202662358089486,0.19758509996204054,0.013202662358089486,0.8648453878406709,0.8737552410901468,716.0, (3hours)
binary,RF,PGD-20-SNN,transfer,BBA,0.2,0.8656970649895178,0.865041928721174,0.00065513626834382,0.3721829140461216,0.5932914046121593,0.22110849056603776,0.3595601443987118,0.020736440908494986,0.3595601443987118,0.020736440908494986,0.8648453878406709,0.8737552410901468,716.0, (3hours)
binary,RF,PGD-20-SNN,transfer,BBA,0.3,0.8656970649895178,0.865041928721174,0.00065513626834382,0.29264937106918243,0.5787473794549266,0.2860980083857442,0.49629053826475134,0.039974698407003274,0.49629053826475134,0.039974698407003274,0.8648453878406709,0.8737552410901468,716.0, (3hours)
binary,RF,PGD-20-SNN,transfer,DBA-style,0.05,0.8656970649895178,0.865041928721174,0.00065513626834382,0.7772536687631028,0.8212133123689728,0.043959643605870014,0.056754888961592496,0.027381346478822018,0.056754888961592496,0.027381346478822018,0.8648453878406709,0.8737552410901468,716.0, (3hours)
binary,RF,PGD-20-SNN,transfer,DBA-style,0.1,0.8656970649895178,0.865041928721174,0.00065513626834382,0.7769261006289309,0.8214098532494759,0.04448375262054505,0.056754888961592496,0.027267813327141725,0.056754888961592496,0.027267813327141725,0.8648453878406709,0.8737552410901468,716.0, (3hours)
binary,RF,PGD-20-SNN,transfer,DBA-style,0.2,0.8656970649895178,0.865041928721174,0.00065513626834382,0.7764019916142557,0.8211477987421384,0.04474580712788259,0.05743272503557407,0.02737942911324196,0.05743272503557407,0.02737942911324196,0.8648453878406709,0.8737552410901468,716.0, (3hours)
binary,RF,PGD-20-SNN,transfer,DBA-style,0.3,0.8656970649895178,0.865041928721174,0.00065513626834382,0.7758778825995807,0.8215408805031447,0.0456629979035639,0.05799520936746851,0.026925861529249757,0.05799520936746851,0.026925861529249757,0.8648453878406709,0.8737552410901468,716.0, (3hours)
binary,RF,PGD-20-SNN,transfer,FGSM-SNN,0.05,0.8656970649895178,0.865041928721174,0.00065513626834382,0.5364255765199162,0.9916797693920335,0.4552541928721174,0.15583077071944879,0.0,0.15583077071944879,0.0,0.8648453878406709,0.8737552410901468,716.0, (3hours)
binary,RF,PGD-20-SNN,transfer,FGSM-SNN,0.1,0.8656970649895178,0.865041928721174,0.00065513626834382,0.44614779874213834,0.9916797693920335,0.5455319706498952,0.3421540901526059,0.0,0.3421540901526059,0.0,0.8648453878406709,0.8737552410901468,716.0, (3hours)
binary,RF,PGD-20-SNN,transfer,FGSM-SNN,0.2,0.8656970649895178,0.865041928721174,0.00065513626834382,0.45820230607966456,0.9925314465408805,0.5343291404612159,0.33057507022788907,0.0,0.33057507022788907,0.0,0.8648453878406709,0.8737552410901468,716.0, (3hours)
binary,RF,PGD-20-SNN,transfer,FGSM-SNN,0.3,0.8656970649895178,0.865041928721174,0.00065513626834382,0.4525681341719078,0.9913522012578616,0.5387840670859538,0.3451817817767322,0.0,0.3451817817767322,0.0,0.8648453878406709,0.8737552410901468,716.0, (3hours)
binary,RF,PGD-20-SNN,transfer,PGD-10-SNN,0.05,0.8656970649895178,0.865041928721174,0.00065513626834382,0.5616483228511531,0.9897798742138365,0.42813155136268344,0.12462816458362869,0.0037381060262800182,0.12462816458362869,0.0037381060262800182,0.8648453878406709,0.8737552410901468,716.0, (3hours)
binary,RF,PGD-20-SNN,transfer,PGD-10-SNN,0.1,0.8656970649895178,0.865041928721174,0.00065513626834382,0.4691430817610063,0.991417714884696,0.5222746331236897,0.2789215060447741,0.004304485727231536,0.2789215060447741,0.004304485727231536,0.8648453878406709,0.8737552410901468,716.0, (3hours)
binary,RF,PGD-20-SNN,transfer,PGD-10-SNN,0.2,0.8656970649895178,0.865041928721174,0.00065513626834382,0.41784591194968557,0.9959381551362684,0.5780922431865828,0.3851668249654711,0.00226452908468799,0.3851668249654711,0.00226452908468799,0.8648453878406709,0.8737552410901468,716.0, (3hours)
binary,RF,PGD-20-SNN,transfer,PGD-10-SNN,0.3,0.8656970649895178,0.865041928721174,0.00065513626834382,0.4208595387840671,0.9975759958071279,0.5767164570230607,0.3894388391097343,0.0009066713447534172,0.3894388391097343,0.0009066713447534172,0.8648453878406709,0.8737552410901468,716.0, (3hours)
binary,RF,PGD-20-SNN,transfer,PGD-20-SNN,0.05,0.8656970649895178,0.865041928721174,0.00065513626834382,0.5590932914046122,0.9890592243186582,0.42996593291404617,0.12937140269786424,0.003511554145899411,0.12937140269786424,0.003511554145899411,0.8648453878406709,0.8737552410901468,716.0, (3hours)
binary,RF,PGD-20-SNN,transfer,PGD-20-SNN,0.1,0.8656970649895178,0.865041928721174,0.00065513626834382,0.4576781970649895,0.9912866876310272,0.5336084905660378,0.2989054379843653,0.0048689480626029945,0.2989054379843653,0.0048689480626029945,0.8648453878406709,0.8737552410901468,716.0, (3hours)
binary,RF,PGD-20-SNN,transfer,PGD-20-SNN,0.2,0.8656970649895178,0.865041928721174,0.00065513626834382,0.4123427672955975,0.9934486373165619,0.5811058700209644,0.397613678454225,0.0026060676590979577,0.397613678454225,0.0026060676590979577,0.8648453878406709,0.8737552410901468,716.0, (3hours)
binary,RF,PGD-20-SNN,transfer,PGD-20-SNN,0.3,0.8656970649895178,0.865041928721174,0.00065513626834382,0.4169287211740042,0.9964622641509434,0.5795335429769392,0.3982632205609872,0.0014711336801248765,0.3982632205609872,0.0014711336801248765,0.8648453878406709,0.8737552410901468,716.0, (3hours)
binary,XGBoost,Mixed,transfer,BBA,0.05,0.8712657232704403,0.845453354297694,0.02581236897274633,0.16365303983228513,0.7332285115303984,0.5695754716981132,0.7166323061453678,0.018225379922464563,0.7166323061453678,0.018225379922464563,0.8907232704402516,0.8802410901467506,716.0, (3hours)
binary,XGBoost,Mixed,transfer,BBA,0.1,0.8712657232704403,0.845453354297694,0.02581236897274633,0.04730083857442348,0.7432520964360587,0.6959512578616353,0.9181578679691631,0.03130898710964763,0.9181578679691631,0.03130898710964763,0.8907232704402516,0.8802410901467506,716.0, (3hours)
binary,XGBoost,Mixed,transfer,BBA,0.2,0.8712657232704403,0.845453354297694,0.02581236897274633,0.016705974842767295,0.8698244234800838,0.8531184486373166,0.971088588153592,0.0418212434423247,0.971088588153592,0.0418212434423247,0.8907232704402516,0.8802410901467506,716.0, (3hours)
binary,XGBoost,Mixed,transfer,BBA,0.3,0.8712657232704403,0.845453354297694,0.02581236897274633,0.011268343815513627,0.9176493710691824,0.9063810272536688,0.9804915184891545,0.001117086685334163,0.9804915184891545,0.001117086685334163,0.8907232704402516,0.8802410901467506,716.0, (3hours)
binary,XGBoost,Mixed,transfer,DBA-style,0.05,0.8712657232704403,0.845453354297694,0.02581236897274633,0.4549266247379455,0.9040880503144654,0.44916142557651995,0.23373617928806417,0.002326440197688301,0.23373617928806417,0.002326440197688301,0.8907232704402516,0.8802410901467506,716.0, (3hours)
binary,XGBoost,Mixed,transfer,DBA-style,0.1,0.8712657232704403,0.845453354297694,0.02581236897274633,0.45577830188679247,0.9110324947589099,0.4552541928721174,0.2320300768364233,0.0021048861387924197,0.2320300768364233,0.0021048861387924197,0.8907232704402516,0.8802410901467506,716.0, (3hours)
binary,XGBoost,Mixed,transfer,DBA-style,0.2,0.8712657232704403,0.845453354297694,0.02581236897274633,0.4553197064989518,0.9124737945492662,0.45715408805031443,0.23248493840935552,0.0017751163915949056,0.23248493840935552,0.0017751163915949056,0.8907232704402516,0.8802410901467506,716.0, (3hours)
binary,XGBoost,Mixed,transfer,DBA-style,0.3,0.8712657232704403,0.845453354297694,0.02581236897274633,0.45322327044025157,0.9149633123689728,0.4617400419287212,0.2361096070414935,0.0011111759562184081,0.2361096070414935,0.0011111759562184081,0.8907232704402516,0.8802410901467506,716.0, (3hours)
binary,XGBoost,Mixed,transfer,FGSM-SNN,0.05,0.8712657232704403,0.845453354297694,0.02581236897274633,0.4609538784067086,0.8084381551362684,0.3474842767295597,0.3107853162209954,0.00011185682326621924,0.3107853162209954,0.00011185682326621924,0.8907232704402516,0.8802410901467506,716.0, (3hours)
binary,XGBoost,Mixed,transfer,FGSM-SNN,0.1,0.8712657232704403,0.845453354297694,0.02581236897274633,0.38345125786163525,0.9987552410901468,0.6153039832285115,0.4437149480341746,0.0,0.4437149480341746,0.0,0.8907232704402516,0.8802410901467506,716.0, (3hours)
binary,XGBoost,Mixed,transfer,FGSM-SNN,0.2,0.8712657232704403,0.845453354297694,0.02581236897274633,0.36622117400419285,0.9995414046121593,0.6333202306079665,0.4664398182551096,0.00011037527593818985,0.4664398182551096,0.00011037527593818985,0.8907232704402516,0.8802410901467506,716.0, (3hours)
binary,XGBoost,Mixed,transfer,FGSM-SNN,0.3,0.8712657232704403,0.845453354297694,0.02581236897274633,0.36622117400419285,0.9997379454926625,0.6335167714884696,0.4666734447739855,0.00011037527593818985,0.4666734447739855,0.00011037527593818985,0.8907232704402516,0.8802410901467506,716.0, (3hours)
binary,XGBoost,Mixed,transfer,PGD-10-SNN,0.05,0.8712657232704403,0.845453354297694,0.02581236897274633,0.4725497903563941,0.7763364779874213,0.30378668763102723,0.27654500537967164,0.00011185682326621924,0.27654500537967164,0.00011185682326621924,0.8907232704402516,0.8802410901467506,716.0, (3hours)
binary,XGBoost,Mixed,transfer,PGD-10-SNN,0.1,0.8712657232704403,0.845453354297694,0.02581236897274633,0.3406053459119497,0.9772012578616353,0.6365959119496856,0.5063715500124104,0.00011037527593818985,0.5063715500124104,0.00011037527593818985,0.8907232704402516,0.8802410901467506,716.0, (3hours)
binary,XGBoost,Mixed,transfer,PGD-10-SNN,0.2,0.8712657232704403,0.845453354297694,0.02581236897274633,0.31839622641509435,0.9996069182389937,0.6812106918238994,0.5487525603692641,0.0004423046107722611,0.5487525603692641,0.0004423046107722611,0.8907232704402516,0.8802410901467506,716.0, (3hours)
binary,XGBoost,Mixed,transfer,PGD-10-SNN,0.3,0.8712657232704403,0.845453354297694,0.02581236897274633,0.32154088050314467,0.9992793501048218,0.6777384696016772,0.547970453150641,0.0008830459085081376,0.547970453150641,0.0008830459085081376,0.8907232704402516,0.8802410901467506,716.0, (3hours)
binary,XGBoost,Mixed,transfer,PGD-20-SNN,0.05,0.8712657232704403,0.845453354297694,0.02581236897274633,0.47209119496855345,0.7760089098532494,0.303917714884696,0.2782470316952256,0.00010969723562966213,0.2782470316952256,0.00010969723562966213,0.8907232704402516,0.8802410901467506,716.0, (3hours)
binary,XGBoost,Mixed,transfer,PGD-20-SNN,0.1,0.8712657232704403,0.845453354297694,0.02581236897274633,0.3415880503144654,0.9810010482180294,0.639412997903564,0.5068189031567826,0.0003290917068889864,0.5068189031567826,0.0003290917068889864,0.8907232704402516,0.8802410901467506,716.0, (3hours)
binary,XGBoost,Mixed,transfer,PGD-20-SNN,0.2,0.8712657232704403,0.845453354297694,0.02581236897274633,0.31898584905660377,0.9994103773584906,0.6804245283018868,0.5493235796496699,0.0004401041402815264,0.5493235796496699,0.0004401041402815264,0.8907232704402516,0.8802410901467506,716.0, (3hours)
binary,XGBoost,Mixed,transfer,PGD-20-SNN,0.3,0.8712657232704403,0.845453354297694,0.02581236897274633,0.32363731656184486,0.9997379454926625,0.6761006289308176,0.5446856273742178,0.00033040690465186426,0.5446856273742178,0.00033040690465186426,0.8907232704402516,0.8802410901467506,716.0, (3hours)
binary,XGBoost,PGD-20-SNN,transfer,BBA,0.05,0.8712657232704403,0.86812106918239,0.0031446540880503415,0.16365303983228513,0.6474056603773585,0.48375262054507334,0.7166323061453678,0.13739269423492015,0.7166323061453678,0.13739269423492015,0.8907232704402516,0.8835167714884696,716.0, (3hours)
binary,XGBoost,PGD-20-SNN,transfer,BBA,0.1,0.8712657232704403,0.86812106918239,0.0031446540880503415,0.04730083857442348,0.6251310272536688,0.5778301886792453,0.9181578679691631,0.12228023155978562,0.9181578679691631,0.12228023155978562,0.8907232704402516,0.8835167714884696,716.0, (3hours)
binary,XGBoost,PGD-20-SNN,transfer,BBA,0.2,0.8712657232704403,0.86812106918239,0.0031446540880503415,0.016705974842767295,0.556145178197065,0.5394392033542976,0.971088588153592,0.18989974530127612,0.971088588153592,0.18989974530127612,0.8907232704402516,0.8835167714884696,716.0, (3hours)
binary,XGBoost,PGD-20-SNN,transfer,BBA,0.3,0.8712657232704403,0.86812106918239,0.0031446540880503415,0.011268343815513627,0.4970518867924528,0.48578354297693915,0.9804915184891545,0.2551324842551792,0.9804915184891545,0.2551324842551792,0.8907232704402516,0.8835167714884696,716.0, (3hours)
binary,XGBoost,PGD-20-SNN,transfer,DBA-style,0.05,0.8712657232704403,0.86812106918239,0.0031446540880503415,0.4549266247379455,0.7932389937106918,0.33831236897274636,0.23373617928806417,0.051707309125363685,0.23373617928806417,0.051707309125363685,0.8907232704402516,0.8835167714884696,716.0, (3hours)
binary,XGBoost,PGD-20-SNN,transfer,DBA-style,0.1,0.8712657232704403,0.86812106918239,0.0031446540880503415,0.45577830188679247,0.7892426624737946,0.33346436058700213,0.2320300768364233,0.04874896087379086,0.2320300768364233,0.04874896087379086,0.8907232704402516,0.8835167714884696,716.0, (3hours)
binary,XGBoost,PGD-20-SNN,transfer,DBA-style,0.2,0.8712657232704403,0.86812106918239,0.0031446540880503415,0.4553197064989518,0.789308176100629,0.33398846960167716,0.23248493840935552,0.04885089512957348,0.23248493840935552,0.04885089512957348,0.8907232704402516,0.8835167714884696,716.0, (3hours)
binary,XGBoost,PGD-20-SNN,transfer,DBA-style,0.3,0.8712657232704403,0.86812106918239,0.0031446540880503415,0.45322327044025157,0.7898322851153039,0.3366090146750524,0.2361096070414935,0.048058506994153566,0.2361096070414935,0.048058506994153566,0.8907232704402516,0.8835167714884696,716.0, (3hours)
binary,XGBoost,PGD-20-SNN,transfer,FGSM-SNN,0.05,0.8712657232704403,0.86812106918239,0.0031446540880503415,0.4609538784067086,0.9899764150943396,0.529022536687631,0.3107853162209954,0.0,0.3107853162209954,0.0,0.8907232704402516,0.8835167714884696,716.0, (3hours)
binary,XGBoost,PGD-20-SNN,transfer,FGSM-SNN,0.1,0.8712657232704403,0.86812106918239,0.0031446540880503415,0.38345125786163525,0.9995414046121593,0.6160901467505241,0.4437149480341746,0.00011452130096197893,0.4437149480341746,0.00011452130096197893,0.8907232704402516,0.8835167714884696,716.0, (3hours)
binary,XGBoost,PGD-20-SNN,transfer,FGSM-SNN,0.2,0.8712657232704403,0.86812106918239,0.0031446540880503415,0.36622117400419285,0.999475890985325,0.6332547169811321,0.4664398182551096,0.00011452130096197893,0.4664398182551096,0.00011452130096197893,0.8907232704402516,0.8835167714884696,716.0, (3hours)
binary,XGBoost,PGD-20-SNN,transfer,FGSM-SNN,0.3,0.8712657232704403,0.86812106918239,0.0031446540880503415,0.36622117400419285,0.9995414046121593,0.6333202306079665,0.4666734447739855,0.00011452130096197893,0.4666734447739855,0.00011452130096197893,0.8907232704402516,0.8835167714884696,716.0, (3hours)
binary,XGBoost,PGD-20-SNN,transfer,PGD-10-SNN,0.05,0.8712657232704403,0.86812106918239,0.0031446540880503415,0.47268081761006286,0.9748427672955975,0.5021619496855346,0.27823174072480994,0.0,0.27823174072480994,0.0,0.8907232704402516,0.8835167714884696,716.0, (3hours)
binary,XGBoost,PGD-20-SNN,transfer,PGD-10-SNN,0.1,0.8712657232704403,0.86812106918239,0.0031446540880503415,0.34067085953878407,0.9993448637316562,0.658674004192872,0.5051288188946369,0.0003415032407003861,0.5051288188946369,0.0003415032407003861,0.8907232704402516,0.8835167714884696,716.0, (3hours)
binary,XGBoost,PGD-20-SNN,transfer,PGD-10-SNN,0.2,0.8712657232704403,0.86812106918239,0.0031446540880503415,0.3191823899371069,0.9997379454926625,0.6805555555555556,0.5469328651536045,0.00022661588991798078,0.5469328651536045,0.00022661588991798078,0.8907232704402516,0.8835167714884696,716.0, (3hours)
binary,XGBoost,PGD-20-SNN,transfer,PGD-10-SNN,0.3,0.8712657232704403,0.86812106918239,0.0031446540880503415,0.32272012578616355,0.9994103773584906,0.676690251572327,0.544908922749347,0.000906621486883158,0.544908922749347,0.000906621486883158,0.8907232704402516,0.8835167714884696,716.0, (3hours)
binary,XGBoost,PGD-20-SNN,transfer,PGD-20-SNN,0.05,0.8712657232704403,0.86812106918239,0.0031446540880503415,0.47064989517819705,0.9762840670859538,0.5056341719077568,0.2819907539572128,0.00022698193973840717,0.2819907539572128,0.00022698193973840717,0.8907232704402516,0.8835167714884696,716.0, (3hours)
binary,XGBoost,PGD-20-SNN,transfer,PGD-20-SNN,0.1,0.8712657232704403,0.86812106918239,0.0031446540880503415,0.3405398322851153,0.9993448637316562,0.6588050314465409,0.5070491558767598,0.00033944257851483545,0.5070491558767598,0.00033944257851483545,0.8907232704402516,0.8835167714884696,716.0, (3hours)
binary,XGBoost,PGD-20-SNN,transfer,PGD-20-SNN,0.2,0.8712657232704403,0.86812106918239,0.0031446540880503415,0.31695492662473795,0.9995414046121593,0.6825864779874214,0.5504472214793362,0.0005643638560676919,0.5504472214793362,0.0005643638560676919,0.8907232704402516,0.8835167714884696,716.0, (3hours)
binary,XGBoost,PGD-20-SNN,transfer,PGD-20-SNN,0.3,0.8712657232704403,0.86812106918239,0.0031446540880503415,0.32475104821802936,0.999475890985325,0.6747248427672956,0.5428649332000801,0.0007941608481067297,0.5428649332000801,0.0007941608481067297,0.8907232704402516,0.8835167714884696,716.0, (3hours)
binary,DT,Mixed,transfer,BBA,0.05,0.8543632075471698,0.8189203354297694,0.03544287211740044,0.08064727463312368,0.778498427672956,0.6978511530398323,0.8575387602596184,0.04793611610700979,0.8575387602596184,0.04793611610700979,0.8784722222222222,0.9313417190775681,716.0, (6hours)
binary,DT,Mixed,transfer,BBA,0.1,0.8543632075471698,0.8189203354297694,0.03544287211740044,0.01218553459119497,0.7351939203354297,0.7230083857442348,0.9790834737739282,0.04977150812192824,0.9790834737739282,0.04977150812192824,0.8784722222222222,0.9313417190775681,716.0, (6hours)
binary,DT,Mixed,transfer,BBA,0.2,0.8543632075471698,0.8189203354297694,0.03544287211740044,0.0013757861635220127,0.7718815513626834,0.7705057651991614,0.9976681471911878,0.014358567967203808,0.9976681471911878,0.014358567967203808,0.8784722222222222,0.9313417190775681,716.0, (6hours)
binary,DT,Mixed,transfer,BBA,0.3,0.8543632075471698,0.8189203354297694,0.03544287211740044,0.0007861635220125787,0.9286556603773585,0.9278694968553459,0.9986032879506366,0.0032366219263669062,0.9986032879506366,0.0032366219263669062,0.8784722222222222,0.9313417190775681,716.0, (6hours)
binary,DT,Mixed,transfer,DBA-style,0.05,0.8543632075471698,0.8189203354297694,0.03544287211740044,0.1559224318658281,0.8330057651991614,0.6770833333333333,0.8057129642390222,0.001915784165076428,0.8057129642390222,0.001915784165076428,0.8784722222222222,0.9313417190775681,716.0, (6hours)
binary,DT,Mixed,transfer,DBA-style,0.1,0.8543632075471698,0.8189203354297694,0.03544287211740044,0.11091457023060797,0.8474187631027253,0.7365041928721174,0.8675277433315227,0.0014538923621592813,0.8675277433315227,0.0014538923621592813,0.8784722222222222,0.9313417190775681,716.0, (6hours)
binary,DT,Mixed,transfer,DBA-style,0.2,0.8543632075471698,0.8189203354297694,0.03544287211740044,0.06629979035639413,0.8558045073375262,0.7895047169811321,0.9082691846293132,0.0015631876151217222,0.9082691846293132,0.0015631876151217222,0.8784722222222222,0.9313417190775681,716.0, (6hours)
binary,DT,Mixed,transfer,DBA-style,0.3,0.8543632075471698,0.8189203354297694,0.03544287211740044,0.06341719077568134,0.9129323899371069,0.8495151991614256,0.9111729109893292,0.0018932555237925804,0.9111729109893292,0.0018932555237925804,0.8784722222222222,0.9313417190775681,716.0, (6hours)
binary,DT,Mixed,transfer,FGSM-SNN,0.05,0.8543632075471698,0.8189203354297694,0.03544287211740044,0.3504323899371069,0.64937106918239,0.298938679245283,0.5067631617714303,0.0563864910635496,0.5067631617714303,0.0563864910635496,0.8784722222222222,0.9313417190775681,716.0, (6hours)
binary,DT,Mixed,transfer,FGSM-SNN,0.1,0.8543632075471698,0.8189203354297694,0.03544287211740044,0.30509696016771487,0.6764281970649895,0.37133123689727465,0.5912331254660806,0.037714836725004114,0.5912331254660806,0.037714836725004114,0.8784722222222222,0.9313417190775681,716.0, (6hours)
binary,DT,Mixed,transfer,FGSM-SNN,0.2,0.8543632075471698,0.8189203354297694,0.03544287211740044,0.27083333333333337,0.7311975890985325,0.4603642557651992,0.674383120874897,0.000553515306348293,0.674383120874897,0.000553515306348293,0.8784722222222222,0.9313417190775681,716.0, (6hours)
binary,DT,Mixed,transfer,FGSM-SNN,0.3,0.8543632075471698,0.8189203354297694,0.03544287211740044,0.27594339622641506,0.9996069182389937,0.7236635220125787,0.6678231752399104,0.00022231514446334507,0.6678231752399104,0.00022231514446334507,0.8784722222222222,0.9313417190775681,716.0, (6hours)
binary,DT,Mixed,transfer,PGD-10-SNN,0.05,0.8543632075471698,0.8189203354297694,0.03544287211740044,0.3810272536687631,0.629979035639413,0.24895178197064988,0.5083243874357021,0.05767288589917654,0.5083243874357021,0.05767288589917654,0.8784722222222222,0.9313417190775681,716.0, (6hours)
binary,DT,Mixed,transfer,PGD-10-SNN,0.1,0.8543632075471698,0.8189203354297694,0.03544287211740044,0.38299266247379454,0.6249344863731656,0.24194182389937108,0.4945759329741325,0.14409210136199252,0.4945759329741325,0.14409210136199252,0.8784722222222222,0.9313417190775681,716.0, (6hours)
binary,DT,Mixed,transfer,PGD-10-SNN,0.2,0.8543632075471698,0.8189203354297694,0.03544287211740044,0.4179114255765199,0.8239648846960168,0.40605345911949686,0.4013159540316624,0.0008914427276369159,0.4013159540316624,0.0008914427276369159,0.8784722222222222,0.9313417190775681,716.0, (6hours)
binary,DT,Mixed,transfer,PGD-10-SNN,0.3,0.8543632075471698,0.8189203354297694,0.03544287211740044,0.461019392033543,0.9990172955974843,0.5379979035639413,0.3377617057547976,0.0009922138879661225,0.3377617057547976,0.0009922138879661225,0.8784722222222222,0.9313417190775681,716.0, (6hours)
binary,DT,Mixed,transfer,PGD-20-SNN,0.05,0.8543632075471698,0.8189203354297694,0.03544287211740044,0.37074161425576524,0.6411818658280922,0.27044025157232704,0.5172849469303173,0.06074783698501573,0.5172849469303173,0.06074783698501573,0.8784722222222222,0.9313417190775681,716.0, (6hours)
binary,DT,Mixed,transfer,PGD-20-SNN,0.1,0.8543632075471698,0.8189203354297694,0.03544287211740044,0.36301100628930816,0.6297169811320755,0.26670597484276726,0.5292020280946038,0.12958815859190315,0.5292020280946038,0.12958815859190315,0.8784722222222222,0.9313417190775681,716.0, (6hours)
binary,DT,Mixed,transfer,PGD-20-SNN,0.2,0.8543632075471698,0.8189203354297694,0.03544287211740044,0.414832285115304,0.8073899371069182,0.3925576519916142,0.4078447391296555,0.0013309617803364219,0.4078447391296555,0.0013309617803364219,0.8784722222222222,0.9313417190775681,716.0, (6hours)
binary,DT,Mixed,transfer,PGD-20-SNN,0.3,0.8543632075471698,0.8189203354297694,0.03544287211740044,0.45728511530398325,0.9988207547169812,0.5415356394129979,0.33603840510534666,0.001217375762228473,0.33603840510534666,0.001217375762228473,0.8784722222222222,0.9313417190775681,716.0, (6hours)
binary,DT,PGD-20-SNN,transfer,BBA,0.05,0.8543632075471698,0.8538390985324947,0.0005241090146750615,0.08064727463312368,0.71875,0.6381027253668763,0.8575387602596184,0.09752987858819959,0.8575387602596184,0.09752987858819959,0.8784722222222222,0.876375786163522,716.0, (6hours)
binary,DT,PGD-20-SNN,transfer,BBA,0.1,0.8543632075471698,0.8538390985324947,0.0005241090146750615,0.01218553459119497,0.6983097484276729,0.686124213836478,0.9790834737739282,0.11730948876044349,0.9790834737739282,0.11730948876044349,0.8784722222222222,0.876375786163522,716.0, (6hours)
binary,DT,PGD-20-SNN,transfer,BBA,0.2,0.8543632075471698,0.8538390985324947,0.0005241090146750615,0.0013757861635220127,0.6940513626834381,0.6926755765199162,0.9976681471911878,0.12842339378104678,0.9976681471911878,0.12842339378104678,0.8784722222222222,0.876375786163522,716.0, (6hours)
binary,DT,PGD-20-SNN,transfer,BBA,0.3,0.8543632075471698,0.8538390985324947,0.0005241090146750615,0.0007861635220125787,0.6861242138364779,0.6853380503144654,0.9986032879506366,0.14034430805953765,0.9986032879506366,0.14034430805953765,0.8784722222222222,0.876375786163522,716.0, (6hours)
binary,DT,PGD-20-SNN,transfer,DBA-style,0.05,0.8543632075471698,0.8538390985324947,0.0005241090146750615,0.1559224318658281,0.8145309224318659,0.6586084905660378,0.8057129642390222,0.025854949724728488,0.8057129642390222,0.025854949724728488,0.8784722222222222,0.876375786163522,716.0, (6hours)
binary,DT,PGD-20-SNN,transfer,DBA-style,0.1,0.8543632075471698,0.8538390985324947,0.0005241090146750615,0.11091457023060797,0.8239648846960168,0.7130503144654088,0.8675277433315227,0.03173353935950088,0.8675277433315227,0.03173353935950088,0.8784722222222222,0.876375786163522,716.0, (6hours)
binary,DT,PGD-20-SNN,transfer,DBA-style,0.2,0.8543632075471698,0.8538390985324947,0.0005241090146750615,0.06629979035639413,0.826585429769392,0.7602856394129979,0.9082691846293132,0.03314818950133799,0.9082691846293132,0.03314818950133799,0.8784722222222222,0.876375786163522,716.0, (6hours)
binary,DT,PGD-20-SNN,transfer,DBA-style,0.3,0.8543632075471698,0.8538390985324947,0.0005241090146750615,0.06341719077568134,0.8265199161425576,0.7631027253668763,0.9111729109893292,0.03279956500967539,0.9111729109893292,0.03279956500967539,0.8784722222222222,0.876375786163522,716.0, (6hours)
binary,DT,PGD-20-SNN,transfer,FGSM-SNN,0.05,0.8543632075471698,0.8538390985324947,0.0005241090146750615,0.3504323899371069,0.8102725366876311,0.45984014675052415,0.5067631617714303,0.013664222594508895,0.5067631617714303,0.013664222594508895,0.8784722222222222,0.876375786163522,716.0, (6hours)
binary,DT,PGD-20-SNN,transfer,FGSM-SNN,0.1,0.8543632075471698,0.8538390985324947,0.0005241090146750615,0.30509696016771487,0.80083857442348,0.49574161425576524,0.5912331254660806,0.03778038048814438,0.5912331254660806,0.03778038048814438,0.8784722222222222,0.876375786163522,716.0, (6hours)
