task,fold,model,attack,epsilon,target_label,clean_acc,clean_f1,adv_acc,adv_f1,acc_drop,targeted_evasion_asr,snn_agreement,num_classes,num_features,num_targetable,steps,alpha_factor,alpha,max_attempts,top_k,perturb_features,max_features,time_window
multi_targeted_non_malicious,4,RF,PGD-10-SNN-targeted-benign,0.3,3,0.8663522012578616,0.8657602935931327,0.5623689727463312,0.4827319612522334,0.30398322851153037,0.40247820100963744,0.8388364779874213,6,716,2179,10.0,10.0,0.03,,,,, (1.0days)
multi_targeted_non_malicious,4,RF,PGD-20-SNN-targeted-benign,0.3,3,0.8663522012578616,0.8657602935931327,0.559748427672956,0.4770791840778496,0.30660377358490565,0.41211564938044976,0.8388364779874213,6,716,2179,20.0,19.0,0.015789473684210527,,,,, (1.0days)
multi_targeted_non_malicious,4,RF,BBA-targeted-benign,0.3,3,0.8663522012578616,0.8657602935931327,0.5529350104821803,0.5227333847661482,0.3134171907756813,0.5488756310234052,0.8388364779874213,6,716,2179,,,,170.0,280.0,200.0,, (1.0days)
multi_targeted_non_malicious,4,RF,DBA-style-targeted-benign,0.3,3,0.8663522012578616,0.8657602935931327,0.8435534591194969,0.842600787985938,0.022798742138364747,0.039926571821936666,0.8388364779874213,6,716,2179,,,,,,,175.0, (1.0days)
multi_targeted_non_malicious,4,DT,FGSM-SNN-targeted-benign,0.05,3,0.8438155136268344,0.8438467049243459,0.5086477987421384,0.4867969029122439,0.335167714884696,0.2692307692307692,0.8566561844863732,6,716,2106,,,,,,,, (1.0days)
multi_targeted_non_malicious,4,DT,PGD-10-SNN-targeted-benign,0.05,3,0.8438155136268344,0.8438467049243459,0.5157232704402516,0.5025428251259378,0.3280922431865828,0.24453941120607786,0.8566561844863732,6,716,2106,10.0,3.0,0.1,,,,, (1.0days)
multi_targeted_non_malicious,4,DT,PGD-20-SNN-targeted-benign,0.05,3,0.8438155136268344,0.8438467049243459,0.5068134171907757,0.4898097821230961,0.3370020964360587,0.2502374169040836,0.8566561844863732,6,716,2106,20.0,9.5,0.031578947368421054,,,,, (1.0days)
multi_targeted_non_malicious,4,DT,BBA-targeted-benign,0.05,3,0.8438155136268344,0.8438467049243459,0.36792452830188677,0.2833080502287079,0.4758909853249476,0.862298195631529,0.8566561844863732,6,716,2106,,,,80.0,160.0,115.0,, (1.0days)
multi_targeted_non_malicious,4,DT,DBA-style-targeted-benign,0.05,3,0.8438155136268344,0.8438467049243459,0.49344863731656186,0.45595534455288955,0.3503668763102725,0.6348528015194682,0.8566561844863732,6,716,2106,,,,,,,105.0, (1.0days)
multi_targeted_non_malicious,4,DT,FGSM-SNN-targeted-benign,0.1,3,0.8438155136268344,0.8438467049243459,0.47615303983228513,0.43945673116642286,0.36766247379454925,0.3366571699905033,0.8566561844863732,6,716,2106,,,,,,,, (1.0days)
multi_targeted_non_malicious,4,DT,PGD-10-SNN-targeted-benign,0.1,3,0.8438155136268344,0.8438467049243459,0.47091194968553457,0.4394018080778133,0.3729035639412998,0.28300094966761635,0.8566561844863732,6,716,2106,10.0,3.0,0.1,,,,, (1.0days)
multi_targeted_non_malicious,4,DT,PGD-20-SNN-targeted-benign,0.1,3,0.8438155136268344,0.8438467049243459,0.4612159329140461,0.4310523883791628,0.38259958071278827,0.24691358024691357,0.8566561844863732,6,716,2106,20.0,9.5,0.031578947368421054,,,,, (1.0days)
multi_targeted_non_malicious,4,DT,BBA-targeted-benign,0.1,3,0.8438155136268344,0.8438467049243459,0.294811320754717,0.16574676925425802,0.5490041928721174,0.9947768281101614,0.8566561844863732,6,716,2106,,,,80.0,160.0,115.0,, (1.0days)
multi_targeted_non_malicious,4,DT,DBA-style-targeted-benign,0.1,3,0.8438155136268344,0.8438467049243459,0.4727463312368973,0.4312026492381459,0.3710691823899371,0.6723646723646723,0.8566561844863732,6,716,2106,,,,,,,105.0, (1.0days)
multi_targeted_non_malicious,4,DT,FGSM-SNN-targeted-benign,0.2,3,0.8438155136268344,0.8438467049243459,0.5377358490566038,0.45795743000948547,0.3060796645702306,0.18043684710351376,0.8566561844863732,6,716,2106,,,,,,,, (1.0days)
multi_targeted_non_malicious,4,DT,PGD-10-SNN-targeted-benign,0.2,3,0.8438155136268344,0.8438467049243459,0.5230607966457023,0.47518393150054167,0.3207547169811321,0.15622032288698956,0.8566561844863732,6,716,2106,10.0,3.0,0.1,,,,, (1.0days)
multi_targeted_non_malicious,4,DT,PGD-20-SNN-targeted-benign,0.2,3,0.8438155136268344,0.8438467049243459,0.5303983228511531,0.48485264331094424,0.3134171907756813,0.11253561253561253,0.8566561844863732,6,716,2106,20.0,9.5,0.031578947368421054,,,,, (1.0days)
multi_targeted_non_malicious,4,DT,BBA-targeted-benign,0.2,3,0.8438155136268344,0.8438467049243459,0.29245283018867924,0.1613809180883211,0.5513626834381551,0.9990503323836657,0.8566561844863732,6,716,2106,,,,80.0,160.0,115.0,, (1.0days)
multi_targeted_non_malicious,4,DT,DBA-style-targeted-benign,0.2,3,0.8438155136268344,0.8438467049243459,0.4672431865828092,0.4237804578056517,0.37657232704402516,0.6823361823361823,0.8566561844863732,6,716,2106,,,,,,,105.0, (1.0days)
multi_targeted_non_malicious,4,DT,FGSM-SNN-targeted-benign,0.3,3,0.8438155136268344,0.8438467049243459,0.5377358490566038,0.4576084448517076,0.3060796645702306,0.18566001899335233,0.8566561844863732,6,716,2106,,,,,,,, (1.0days)
multi_targeted_non_malicious,4,DT,PGD-10-SNN-targeted-benign,0.3,3,0.8438155136268344,0.8438467049243459,0.5,0.4581825100083566,0.3438155136268344,0.12630579297245964,0.8566561844863732,6,716,2106,10.0,3.0,0.1,,,,, (1.0days)
multi_targeted_non_malicious,4,DT,PGD-20-SNN-targeted-benign,0.3,3,0.8438155136268344,0.8438467049243459,0.5055031446540881,0.4612513858077575,0.3383123689727463,0.11396011396011396,0.8566561844863732,6,716,2106,20.0,9.5,0.031578947368421054,,,,, (1.0days)
multi_targeted_non_malicious,4,DT,BBA-targeted-benign,0.3,3,0.8438155136268344,0.8438467049243459,0.2921907756813417,0.16090002051649113,0.5516247379454926,0.9995251661918328,0.8566561844863732,6,716,2106,,,,80.0,160.0,115.0,, (1.0days)
multi_targeted_non_malicious,4,DT,DBA-style-targeted-benign,0.3,3,0.8438155136268344,0.8438467049243459,0.4648846960167715,0.4202712417067296,0.37893081761006286,0.6866096866096866,0.8566561844863732,6,716,2106,,,,,,,105.0, (1.0days)
multi_targeted_non_malicious,4,XGBoost,FGSM-SNN-targeted-benign,0.05,3,0.8810272536687631,0.8806615861270216,0.5120545073375262,0.47664871041188134,0.3689727463312369,0.20317460317460317,0.8545597484276729,6,716,2205,,,,,,,, (1.0days)
multi_targeted_non_malicious,4,XGBoost,PGD-10-SNN-targeted-benign,0.05,3,0.8810272536687631,0.8806615861270216,0.5196540880503144,0.48830927760186904,0.3613731656184487,0.2276643990929705,0.8545597484276729,6,716,2205,10.0,8.0,0.0375,,,,, (1.0days)
multi_targeted_non_malicious,4,XGBoost,PGD-20-SNN-targeted-benign,0.05,3,0.8810272536687631,0.8806615861270216,0.5146750524109015,0.4783699301136615,0.3663522012578616,0.23718820861678006,0.8545597484276729,6,716,2205,20.0,15.5,0.01935483870967742,,,,, (1.0days)
