task,model,attack,epsilon,clean_acc,clean_f1,adv_acc,adv_f1,acc_drop,targeted_evasion_asr,snn_agreement,num_features,num_targetable,target_label,time_window
multi_targeted_non_malicious,RF,DBA-style-targeted-benign,0.3,0.8905922431865828,0.8903258846257673,0.8726415094339622,0.8722404277976749,0.017950733752620518,0.03055544332682778,0.8698244234800838,716.0,2242.0,3, (30.0days)
multi_targeted_non_malicious,RF,FGSM-SNN-targeted-benign,0.05,0.8905922431865828,0.8903258846257673,0.5900812368972747,0.5377747449218007,0.30051100628930816,0.2425792707398756,0.8698244234800838,716.0,2242.0,3, (30.0days)
multi_targeted_non_malicious,RF,FGSM-SNN-targeted-benign,0.1,0.8905922431865828,0.8903258846257673,0.5778957023060797,0.49660130203738806,0.31269654088050314,0.3441950053180767,0.8698244234800838,716.0,2242.0,3, (30.0days)
multi_targeted_non_malicious,RF,FGSM-SNN-targeted-benign,0.2,0.8905922431865828,0.8903258846257673,0.5795990566037736,0.4870149837170157,0.31099318658280917,0.2917942475209706,0.8698244234800838,716.0,2242.0,3, (30.0days)
multi_targeted_non_malicious,RF,FGSM-SNN-targeted-benign,0.3,0.8905922431865828,0.8903258846257673,0.58104035639413,0.4856430433257981,0.3095518867924528,0.23548772992744121,0.8698244234800838,716.0,2242.0,3, (30.0days)
multi_targeted_non_malicious,RF,PGD-10-SNN-targeted-benign,0.05,0.8905922431865828,0.8903258846257673,0.5951912997903563,0.5381175135902146,0.29540094339622636,0.3026777476726773,0.8698244234800838,716.0,2242.0,3, (30.0days)
multi_targeted_non_malicious,RF,PGD-10-SNN-targeted-benign,0.1,0.8905922431865828,0.8903258846257673,0.5693134171907757,0.480180619818737,0.3212788259958071,0.4185945784941266,0.8698244234800838,716.0,2242.0,3, (30.0days)
multi_targeted_non_malicious,RF,PGD-10-SNN-targeted-benign,0.2,0.8905922431865828,0.8903258846257673,0.5748165618448637,0.48222253702676765,0.31577568134171907,0.39397404207916453,0.8698244234800838,716.0,2242.0,3, (30.0days)
multi_targeted_non_malicious,RF,PGD-10-SNN-targeted-benign,0.3,0.8905922431865828,0.8903258846257673,0.5755372117400419,0.48188340273749186,0.3150550314465409,0.37935167933921154,0.8698244234800838,716.0,2242.0,3, (30.0days)
multi_targeted_non_malicious,RF,PGD-20-SNN-targeted-benign,0.05,0.8905922431865828,0.8903258846257673,0.5904088050314465,0.5311054080321969,0.30018343815513626,0.3075906778626271,0.8698244234800838,716.0,2242.0,3, (30.0days)
multi_targeted_non_malicious,RF,PGD-20-SNN-targeted-benign,0.1,0.8905922431865828,0.8903258846257673,0.5693134171907757,0.4802684986936947,0.32127882599580715,0.4162638381564914,0.8698244234800838,716.0,2242.0,3, (30.0days)
multi_targeted_non_malicious,RF,PGD-20-SNN-targeted-benign,0.2,0.8905922431865828,0.8903258846257673,0.5756682389937107,0.48284511637780747,0.31492400419287203,0.39153495690341905,0.8698244234800838,716.0,2242.0,3, (30.0days)
multi_targeted_non_malicious,RF,PGD-20-SNN-targeted-benign,0.3,0.8905922431865828,0.8903258846257673,0.575733752620545,0.4812083253719809,0.31485849056603776,0.3790224260771016,0.8698244234800838,716.0,2242.0,3, (30.0days)
multi_targeted_non_malicious,XGBoost,BBA-targeted-benign,0.05,0.9021881551362684,0.9020322355182644,0.5303328092243187,0.5011599040982512,0.3718553459119497,0.6272981995313708,0.8689727463312369,716.0,2262.25,3, (30.0days)
multi_targeted_non_malicious,XGBoost,BBA-targeted-benign,0.1,0.9021881551362684,0.9020322355182644,0.4216457023060797,0.35301142901749794,0.4805424528301887,0.8106174537461807,0.8689727463312369,716.0,2262.25,3, (30.0days)
multi_targeted_non_malicious,XGBoost,BBA-targeted-benign,0.2,0.9021881551362684,0.9020322355182644,0.36183176100628933,0.25861381574154507,0.540356394129979,0.9114481980166683,0.8689727463312369,716.0,2262.25,3, (30.0days)
multi_targeted_non_malicious,XGBoost,BBA-targeted-benign,0.3,0.9021881551362684,0.9020322355182644,0.33438155136268344,0.21200080163432244,0.5678066037735849,0.9578155529644989,0.8689727463312369,716.0,2262.25,3, (30.0days)
