task,fold,model,attack,epsilon,clean_acc,clean_f1,adv_acc,adv_f1,acc_drop,asr,evasion_asr,snn_agreement,num_classes,num_features
binary,2,XGBoost,FGSM-SNN,0.2,0.6734800838574424,0.5623323545994853,0.3862683438155136,0.3681017648982466,0.2872117400419288,0.41834271922767496,0.41834271922767496,0.9779874213836478,2,453
binary,2,XGBoost,PGD-10-SNN,0.2,0.6734800838574424,0.5623323545994853,0.4578092243186583,0.41307928118699294,0.21567085953878412,0.30370072405470633,0.30370072405470633,0.9779874213836478,2,453
binary,2,XGBoost,PGD-20-SNN,0.2,0.6734800838574424,0.5623323545994853,0.4554507337526205,0.41277198139070687,0.21802935010482188,0.30933226065969427,0.30933226065969427,0.9779874213836478,2,453
binary,2,XGBoost,BBA,0.2,0.6734800838574424,0.5623323545994853,0.4240041928721174,0.38795525339715997,0.24947589098532502,0.3491552695092518,0.3491552695092518,0.9779874213836478,2,453
binary,2,XGBoost,DBA-style,0.2,0.6734800838574424,0.5623323545994853,0.6719077568134172,0.5590361947248104,0.0015723270440252124,0.0,0.0,0.9779874213836478,2,453
binary,2,XGBoost,FGSM-SNN,0.3,0.6734800838574424,0.5623323545994853,0.3862683438155136,0.3681017648982466,0.2872117400419288,0.41834271922767496,0.41834271922767496,0.9779874213836478,2,453
binary,2,XGBoost,PGD-10-SNN,0.3,0.6734800838574424,0.5623323545994853,0.4648846960167715,0.4194329876734567,0.2085953878406709,0.29605792437650846,0.29605792437650846,0.9779874213836478,2,453
binary,2,XGBoost,PGD-20-SNN,0.3,0.6734800838574424,0.5623323545994853,0.4612159329140461,0.4161721418401848,0.2122641509433963,0.3000804505229284,0.3000804505229284,0.9779874213836478,2,453
binary,2,XGBoost,BBA,0.3,0.6734800838574424,0.5623323545994853,0.39544025157232704,0.3692260902943869,0.27803983228511536,0.3930008045052293,0.3930008045052293,0.9779874213836478,2,453
binary,2,XGBoost,DBA-style,0.3,0.6734800838574424,0.5623323545994853,0.6719077568134172,0.5590361947248104,0.0015723270440252124,0.0,0.0,0.9779874213836478,2,453
binary,2,LightGBM,FGSM-SNN,0.05,0.6737421383647799,0.5628795051763125,0.6202830188679245,0.5287189689540546,0.053459119496855445,0.07924376508447305,0.07924376508447305,0.9777253668763103,2,453
binary,2,LightGBM,PGD-10-SNN,0.05,0.6737421383647799,0.5628795051763125,0.6556603773584906,0.5342413640030605,0.018081761006289332,0.009654062751407884,0.009654062751407884,0.9777253668763103,2,453
binary,2,LightGBM,PGD-20-SNN,0.05,0.6737421383647799,0.5628795051763125,0.6567085953878407,0.5335116148838597,0.017033542976939264,0.006838294448913918,0.006838294448913918,0.9777253668763103,2,453
